z (m), u (m/s), V (1/s), T (K), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO, 
0.0, 0.096305396168554935, 5.0800210889107944e-18, 294.0, 6.3321458861342707e-05, 5.9926906562302728e-11, 1.0459128012870877e-10, 0.081232799831784219, 1.1637126106066205e-13, 5.2136411816210089e-07, -1.3558481493221239e-11, 1.0865374716791571e-12, 5.1967282751694779e-12, -1.7081609548078786e-10, 8.2094294643506338e-12, -1.9154483991317063e-17, 3.7104807306712021e-11, 0.61311200288895418, 7.3356951300822673e-08, 1.4925166534036958e-08, -1.1571279997936562e-16, 2.7319427168062351e-11, 1.0362166636844691e-22, -5.0444943335929817e-12, 2.7266539311343901e-12, -1.6608956460423648e-22, 2.5485610910821527e-09, 2.8926940293475039e-24, 5.162628573634453e-10, -1.2935635734113948e-18, 2.0166084027269089e-10, 3.27870379087643e-18, 9.9185487929888677e-12, 2.7362650261117535e-13, 1.523099533207558e-17, 3.6832565330647134e-14, -3.1628784556571064e-13, 7.2999430865999204e-11, 9.1658226999016638e-12, 8.5127135362846758e-11, 6.4984207860098625e-12, 1.6795268267518349e-15, 1.7357480127047236e-15, -4.158128091625832e-15, 1.234777138735123e-11, -1.9874968038199314e-14, -6.4404622676181383e-18, -4.6776950783476801e-14, -3.7433741797061106e-15, 4.1367191830893483e-12, 4.4264486969365362e-14, 0.30172303136411444, 0.0038682313392187813, -2.3398166296407855e-15, 6.2114997226060983e-15, 4.0476162636913122e-17, -5.2677756847551909e-11, 
0.0010777777777777778, 0.094136662596671153, 2.0107611134477157, 293.97306336086695, 0.00015342398707298425, -6.7496704116932767e-16, 2.5676052039471533e-10, 0.081226476835677075, 1.2357326265465348e-13, 3.0126462261165055e-06, -8.768106993343238e-11, 6.5187268556430397e-12, 1.2810899697083657e-16, -1.2000553827195796e-17, 2.0046518881223618e-16, 6.4600693885974672e-25, 2.1326270482841578e-10, 0.6130440623268919, 4.391950343090225e-07, 1.1200378762919203e-07, -1.3013734567976989e-16, 2.1140692311585622e-10, 5.20415381019457e-23, -9.077939993864617e-13, 2.0716415154095983e-11, 1.9191549413423149e-26, 1.8387022752206141e-08, 2.9933780220170704e-24, 3.8738393696809318e-09, -1.4633243268702821e-18, 1.0374942917870042e-09, 3.5294501864439178e-18, 8.6264627360124308e-11, 2.4414315097559407e-12, 9.9587936745599028e-18, -4.2178861178465007e-15, -3.1764639751143279e-13, 4.3067191185838015e-10, 6.085386250044114e-18, 5.1193834031158181e-10, 4.4766739709239891e-11, 7.0981247681133795e-14, 1.8607288452006116e-15, -4.3040637652610295e-20, 9.9818684982172753e-11, -2.1351785023130824e-14, -6.9330243274288157e-18, 6.9514850900679425e-12, 2.8335545217135084e-14, 2.787999664156063e-11, -2.0229915894828511e-14, 0.30170450015773931, 0.0038679477710218861, -2.9641708016062964e-15, 1.1523414840819388e-13, 4.6355388556153081e-17, -5.2590383888536086e-11, 
0.0016166666666666666, 0.091441258571524936, 3.0164340232673892, 293.99584126733123, 0.00024546965602951078, -2.2334582487725325e-18, 9.5016373067537741e-12, 0.081220852419518819, 8.6103959271753119e-15, 8.6212310316383809e-06, -9.1888018134633544e-11, 2.0247485881879915e-11, 8.7642990909313752e-21, -3.8024036493016703e-23, 3.9596299266258277e-19, 2.1574146089291203e-25, 2.0309311206756187e-10, 0.61296053271648543, 1.2906785605103197e-06, 3.9196888022270608e-07, 1.0082269762932662e-19, 8.4371054550251266e-10, 7.5471056397985493e-24, -3.1947808403427946e-13, 7.4873453517801459e-11, -6.798718505554754e-29, 6.2626976715250292e-08, 1.4260188760248415e-24, 1.4055973349427276e-08, -5.3500069453774918e-18, 3.5114844860416205e-09, 4.5155571236500766e-19, 3.3986021370043151e-10, 9.6419842333811984e-12, 7.2081457171141359e-18, -8.3480797801095016e-16, -3.1626186757785642e-13, 1.2517329550391767e-09, 6.130396404235222e-23, 1.5112193680033493e-09, 1.4634511958826748e-10, 2.7228096017668248e-13, 1.9463748879431056e-15, -3.4363447052018536e-24, 3.6390861804867508e-10, -2.2368591679012256e-14, -7.5502345752547147e-22, 2.723165907132119e-11, 1.2059233976603832e-13, 9.6686260340505788e-11, -1.9094158905318475e-14, 0.30169480811626259, 0.003867948264676973, 1.3154614797117169e-14, 5.279135190657005e-13, 6.7650637247373449e-18, -5.2311044359212609e-11, 
0.0021555555555555555, 0.087695273041152433, 4.0229690077648117, 294.12222268351991, 0.00039965397238771823, 1.7413984173503182e-18, 3.6896025129870149e-12, 0.081212801270865068, 1.1451562573863965e-15, 2.6942176228691386e-05, -9.1701325098383233e-11, 6.7202826553340184e-11, 6.5303302636879253e-25, -7.9316212666223455e-29, 2.604905943680236e-19, 8.3761723474200612e-26, 2.2724328200116728e-10, 0.61278274119774034, 4.1565226863596742e-06, 1.5357482770487557e-06, 1.7210396933185714e-19, 3.5175792727178045e-09, 1.0842662290171304e-23, -1.5873877130791325e-13, 3.0494589311740727e-10, 7.7376141885812843e-28, 2.3816869341845203e-07, 9.2957952286271231e-25, 5.5650789540233182e-08, -1.7209844541015707e-17, 1.4178560608418103e-08, 6.5996865559482376e-19, 1.5195459663167521e-09, 4.3137789053467813e-11, 4.7923722283856928e-18, -1.7033243415061954e-16, -2.940218895149038e-13, 3.9807681658741972e-09, 1.2177934964061636e-27, 4.8866968703631828e-09, 5.3166465970718838e-10, 1.100812863615832e-12, 2.0869514624177946e-15, 3.4181639527586905e-27, 1.4890373870668633e-09, -2.2641837283042901e-14, -8.3524573216015446e-26, 1.1045050229951248e-10, 4.990363254414962e-13, 3.7903070830049099e-10, -1.761683734523524e-14, 0.30170361172414661, 0.0038682324674477876, 9.6596793108506091e-14, 2.6963715848992657e-12, 9.2711344105750614e-18, -5.1017671755632781e-11, 
0.0026944444444444446, 0.082953729614300434, 5.0322328106621441, 294.56497862542744, 0.00065344845109339175, 2.2768874410209413e-18, 1.3598238506538608e-12, 0.081201035606908209, -1.7216619636198037e-15, 8.4986155238630154e-05, -8.6414877127369716e-11, 2.2115411662786866e-10, -8.6258107387998097e-27, 1.5411262617104144e-27, 3.7114903107212842e-19, -3.9295711694504172e-25, 3.6322558227492877e-10, 0.61238053334455378, 1.3509198703182067e-05, 6.0559896276203016e-06, 2.4848269215113935e-19, 1.4376929707225723e-08, 1.2022799599455098e-23, -1.2762130531954625e-13, 1.2500127813449279e-09, -6.5980488227547358e-27, 9.1220348504902009e-07, -3.3827815699458023e-24, 2.2002274593542323e-07, -5.0774889174212286e-17, 5.8831235391377051e-08, 9.3499120660966721e-19, 6.8210709405672978e-09, 1.9366843423875754e-10, 2.8253717460094199e-18, -4.0778200077362564e-17, -2.9384312641952521e-13, 1.2776433012314336e-08, -1.1216891592738754e-27, 1.59412284123911e-08, 1.9465934182060545e-09, 4.3992786741953934e-12, 2.176946078944056e-15, 1.9015830701736129e-26, 6.123859290622814e-09, -2.0850501285644892e-14, -4.1012254269075933e-27, 4.4077012547417199e-10, 2.0011991885597564e-12, 1.4997367097508785e-09, -1.5272294432363395e-14, 0.30178933682213599, 0.0038698415296804598, 5.1820576701517895e-13, 1.3692562955049625e-11, 1.3234202034180111e-17, -4.5189107353444617e-11, 
0.0032333333333333333, 0.077355370996793266, 6.0497012869566635, 295.92532355758726, 0.0010613393832257026, 4.2986159545030151e-19, 1.1573002487921019e-13, 0.081178430980262367, -6.9582519626318493e-15, 0.00026115536331379691, -6.9668868504201179e-11, 7.0295729684601108e-10, -5.8278058710194522e-26, 3.9746665324516985e-27, 1.2005138877639319e-19, -4.6142444949796187e-24, 8.2872165488849268e-10, 0.61143299712433996, 4.274669745957384e-05, 2.3108645353810291e-05, 7.9128942908776438e-20, 5.6425138033975585e-08, -5.3084420775487458e-23, 3.5758314939566127e-14, 4.9533266347868479e-09, 2.9732467839215237e-26, 3.3841908851674834e-06, -6.4472581235910521e-23, 8.4010367875444188e-07, -2.0698151805774062e-16, 2.3726546189182112e-07, 3.0169346362121183e-19, 2.9520933544163395e-08, 8.382046854065527e-10, 4.6325547387396743e-19, -7.7273142573749282e-18, -2.3964570659809242e-13, 3.9927438471134202e-08, 3.3629588054323278e-27, 5.0617195663158858e-08, 6.9116046750648942e-09, 1.6932424609269803e-11, 2.334051909649344e-15, -2.8883236155402315e-26, 2.4336390953342562e-08, -8.1449698836343472e-15, -3.5077234397264533e-27, 1.6922790296119947e-09, 7.6926753665619633e-12, 5.7458261001760478e-09, -1.0980550075935212e-14, 0.30212006199686081, 0.0038754757451157783, 2.5457132879917596e-12, 6.6741727175081141e-11, 4.6114421714399168e-18, -2.0105777556217322e-11, 
0.0037722222222222219, 0.07121547796738098, 7.0900564894015776, 299.77166817636396, 0.0016959793563373633, 9.7178013040194189e-19, 4.5860757112292636e-14, 0.081111198906588522, -9.0688700701951778e-15, 0.00076437825551343552, -3.4014665556110933e-11, 2.1209636328108283e-09, 3.8916510568288545e-25, -1.151550286794138e-26, 1.7363842786068331e-19, -1.7934380305530015e-23, 2.2171521973123064e-09, 0.60918866680006045, 0.00012881123277028311, 8.3367600963336796e-05, 1.0078368649410925e-19, 2.087842080814376e-07, -2.7373615713841605e-22, -2.6752578346670935e-14, 1.8532643459730838e-08, -4.992686758477503e-26, 1.188470943180538e-05, -2.8365526968171192e-22, 3.0315343263282336e-06, 1.5773977955531299e-15, 9.0457708724907786e-07, 4.3614499758385196e-19, 1.2031257456031586e-07, 3.4161275029260376e-09, -1.9393712926244778e-18, 1.7092164791847103e-18, -1.19857304128502e-13, 1.1878861346635075e-07, -6.2306170436507446e-27, 1.530265715252263e-07, 2.3255074567106504e-08, 6.153226203902865e-11, 3.6324545333796621e-14, -2.492881653796525e-25, 9.1297646348449516e-08, 3.3198364968090372e-14, 4.248540284662079e-26, 6.1335269116732475e-09, 2.7890364527486224e-11, 2.0813758424519218e-08, -5.2517732882006879e-15, 0.30311923128197726, 0.003891776592964657, 1.1639631008907551e-11, 3.0532726063600869e-10, 6.5379750753178424e-18, 8.0787748254686589e-11, 
0.004311111111111111, 0.065134922972219331, 8.1874767508395987, 309.72746884752252, 0.0026402338978693853, 6.7472169975487978e-17, 2.3945658964082384e-14, 0.080878633075726, 2.8600901751645642e-14, 0.0020795691379337468, 4.7625645836895656e-11, 5.9442690538877008e-09, -3.1588272417915373e-25, 5.8020864266362656e-27, 3.2290547794495006e-19, 1.7078482480903513e-22, 6.0077504957834094e-09, 0.60408146964057441, 0.00036110448680047531, 0.00027697773643909306, 4.5745862543547467e-19, 7.1007813681297341e-07, 3.0854407134278037e-21, 1.3674901473989356e-13, 6.3728868357441761e-08, 6.6184511707967436e-26, 3.85130235246189e-05, 6.4879449937607867e-21, 1.0075889958441884e-05, 1.5375255648899924e-14, 3.1707982874170642e-06, 8.9045608394777271e-19, 4.4909422404691771e-07, 1.2751492869693994e-08, -5.12374938617134e-18, 1.82593720155903e-17, 1.2819802902138582e-13, 3.283527846094098e-07, 5.9080749134313394e-27, 4.3028294182151236e-07, 7.2273548579898016e-08, 2.0581357356925701e-10, 1.2874461418724749e-13, 4.6339034378076198e-25, 3.1472189623242695e-07, 1.2800656746261383e-13, 1.0112403588913935e-25, 2.0462923039714713e-08, 9.3057145239027938e-11, 6.9427449893130999e-08, -4.1688054407528796e-16, 0.30569524666709025, 0.0039325204014825765, 4.8524156388690482e-11, 1.2742028585764221e-09, 1.1311344562676872e-17, 4.4821501626481494e-10, 
0.0048500000000000001, 0.059934524892360869, 9.4047461775316776, 332.6406189790157, 0.0039616508732697999, 4.2264488229867585e-16, -4.2038849485791043e-14, 0.080166281632833847, 2.5800768149946397e-13, 0.0050927789138071299, 2.8072294813312604e-10, 1.5017795740299447e-08, -1.5492611150984874e-25, -2.0499638041221255e-26, -1.8924969553805763e-18, 4.4178039162861753e-21, 1.5573744342347165e-08, 0.59349664573706384, 0.00091367425353644006, 0.00081757589419906534, 5.3367322940198263e-18, 2.1399557133601864e-06, 8.0484427267189165e-20, 1.6822783040029816e-12, 1.9406400166791982e-07, -5.0861257727613601e-25, 0.00011126938533072872, 2.3038103597973854e-19, 2.9771727470686856e-05, 9.7014829173226436e-14, 9.8483280574476821e-06, -3.5268569007794499e-18, 1.4766557175466329e-06, 4.1927837544019584e-08, -7.1760482369111052e-18, 6.5197815693391902e-17, 5.9345510493030632e-13, 8.1675358975348224e-07, 7.923423855233916e-26, 1.0915766885817767e-06, 2.0043617670248999e-07, 6.1139281307990227e-10, 3.503750218738994e-13, 7.1605118513794468e-26, 9.6040734393983642e-07, 4.0375148188028958e-13, -5.7417138644058775e-25, 6.0640021657406188e-08, 2.7577112480799439e-10, 2.0571730999370792e-07, 1.7832891963728751e-15, 0.31137382255170426, 0.0040194543681490976, 1.7765312839376348e-10, 4.6570740278267441e-09, -4.3039361853107424e-17, 1.6026776566374238e-09, 
0.0051194444444444447, 0.057980996622265836, 10.093735154916562, 352.82654304179204, 0.0048013480101670612, 2.7827436027340918e-15, -1.8927279329230637e-14, 0.079385240515569999, 6.6435820626018717e-13, 0.0077655725946963938, 6.7998709295962898e-10, 2.3343700515632942e-08, 2.9460979869098537e-24, 1.089730781786031e-25, -1.3531940427391144e-18, 2.0236838631707443e-20, 2.5758817524965693e-08, 0.58465847626031719, 0.001422366716372264, 0.0013807523747206222, 2.8708099257653229e-17, 3.6531987527036524e-06, 3.5044148816036198e-19, 5.8812365281259007e-12, 3.3323517442267066e-07, 1.4804990307701112e-24, 0.00018593690842806667, 1.5513919254393944e-18, 5.033279009449076e-05, 2.2973291983407708e-13, 1.7126557261612914e-05, 6.7634922206828771e-18, 2.6491728513654433e-06, 7.5219955584868471e-08, -6.9039940918577366e-18, 8.8926350915879074e-17, 9.5448711926391994e-13, 1.2565800774953809e-06, 1.2319094303906334e-24, 1.7015998879645338e-06, 3.2687577429582541e-07, 1.0363596984948202e-09, 5.5602115814652234e-13, -4.6892985847216079e-25, 1.6508855333050387e-06, 6.9948154509375556e-13, 1.7220707613584715e-24, 1.026460631532415e-07, 4.667970640353082e-10, 3.4818776675933422e-07, 2.2111462426732527e-15, 0.31622938685559826, 0.0040912993529333081, 3.4116742303214464e-10, 8.9005275005921799e-09, 7.2525209877051065e-17, 2.9256753871240792e-09, 
